Dataset,Oversampler,Classifier,Metric,Mean,Std,CI_Lower,CI_Upper,N_folds,Scores
BreastCancer,RandomOver,MLP,balanced_accuracy,0.970853090116929,0.017005942245920978,0.9557967962815652,0.9859093839522926,5,"[0.9672453324598755, 0.9534883720930232, 0.9523809523809523, 0.9930555555555556, 0.9880952380952381]"
BreastCancer,RandomOver,MLP,kappa,0.9470406268338548,0.027827473518917734,0.9239999493164051,0.9700813043513049,5,"[0.9259980525803311, 0.923923923923924, 0.9230769230769231, 0.981243830207305, 0.9809604043807919]"
BreastCancer,RandomOver,MLP,mcc,0.9483233267745931,0.026908592590442145,0.926302800887635,0.970399496403197,5,"[0.9266325832219493, 0.9266092224680211, 0.9258200997725514, 0.9814164735593364, 0.9811382548511067]"
BreastCancer,RandomOver,MLP,training_time,0.4460440158843994,0.03099035063552228,,,5,"[0.47716355323791504, 0.45516252517700195, 0.38789820671081543, 0.4652242660522461, 0.44477152824401855]"
BreastCancer,SMOTE,RandomForest,f1,0.9660246942399784,0.008617541806388303,0.9581680133595885,0.9719763888073327,5,"[0.9710144927536232, 0.965034965034965, 0.9726027397260274, 0.9496402877697842, 0.971830985915493]"
BreastCancer,SMOTE,RandomForest,roc_auc,0.9898582385787595,0.0062974613734060325,0.9844464309543739,0.9951428015227453,5,"[0.9993449066491975, 0.9816573861775303, 0.9844576719576719, 0.9932208994708994, 0.9906103286384976]"
BreastCancer,SMOTE,RandomForest,precision,0.9749396811147915,0.015848083436054424,0.9617085395254408,0.9887323943661972,5,"[1.0, 0.9583333333333334, 0.9594594594594594, 0.9850746268656716, 0.971830985915493]"
BreastCancer,SMOTE,RandomForest,recall,0.9580203442879499,0.02484692470894536,0.9330985915492958,0.9775430359937403,5,"[0.9436619718309859, 0.971830985915493, 0.9861111111111112, 0.9166666666666666, 0.971830985915493]"
BreastCancer,SMOTE,RandomForest,balanced_accuracy,0.9577477136722141,0.008839966038023183,0.9504523913506879,0.9650430359937403,5,"[0.971830985915493, 0.9510317720275139, 0.9573412698412699, 0.9464285714285714, 0.9621059691482227]"
BreastCancer,SMOTE,RandomForest,kappa,0.9104384194020886,0.02091140457176369,0.8893137457172478,0.9251201233385163,5,"[0.9266645223544548, 0.9062191510365252, 0.9238476953907816, 0.8712487899322362, 0.9242119382964453]"
BreastCancer,SMOTE,RandomForest,mcc,0.9118463543583795,0.02002105635752464,0.8920830063055106,0.9262549839554118,5,"[0.9291664622950404, 0.9063785942932301, 0.9245181185940877, 0.8749566583130942, 0.9242119382964453]"
BreastCancer,SMOTE,RandomForest,training_time,0.19420242309570312,0.026883016615128277,,,5,"[0.24648404121398926, 0.18088960647583008, 0.17337965965270996, 0.19236326217651367, 0.17789554595947266]"
BreastCancer,SMOTE,LogisticRegression,f1,0.9776536093609776,0.009237641483584962,0.9695144264602392,0.9848293086224121,5,"[0.9714285714285714, 0.9655172413793104, 0.9795918367346939, 0.9787234042553191, 0.993006993006993]"
BreastCancer,SMOTE,LogisticRegression,roc_auc,0.9949190838398175,0.005353895327128775,0.989824866511732,0.9986742158376616,5,"[0.9947592531935802, 0.9967245332459875, 0.9847883597883598, 1.0, 0.9983232729711603]"
BreastCancer,SMOTE,LogisticRegression,precision,0.9755128606867738,0.019629986974535593,0.9567545632589112,0.9915458937198067,5,"[0.9855072463768116, 0.9459459459459459, 0.96, 1.0, 0.9861111111111112]"
BreastCancer,SMOTE,LogisticRegression,recall,0.980399061032864,0.018967659082643914,0.9636150234741784,0.9971830985915492,5,"[0.9577464788732394, 0.9859154929577465, 1.0, 0.9583333333333334, 1.0]"
BreastCancer,SMOTE,LogisticRegression,balanced_accuracy,0.9690478140158783,0.014155979044697788,0.9547759424765647,0.9803538283967372,5,"[0.9672453324598755, 0.9464461185718964, 0.9642857142857143, 0.9791666666666667, 0.9880952380952381]"
BreastCancer,SMOTE,LogisticRegression,kappa,0.9398370459952275,0.02489813132878499,0.9205813176784635,0.9626321581298786,5,"[0.9259980525803311, 0.9053470607771504, 0.9425981873111783, 0.9442815249266863, 0.9809604043807919]"
BreastCancer,SMOTE,LogisticRegression,mcc,0.9408974263208597,0.024571882190702485,0.9217483475616348,0.9631596156765353,5,"[0.9266325832219493, 0.9068106119605033, 0.9441549509633318, 0.9457507306074072, 0.9811382548511067]"
BreastCancer,SMOTE,LogisticRegression,training_time,0.024492311477661132,0.0005253249507578223,,,5,"[0.025218963623046875, 0.024187564849853516, 0.024330615997314453, 0.023771047592163086, 0.024953365325927734]"
BreastCancer,SMOTE,SVM,f1,0.9804561186832812,0.011949193328766592,0.9693661971830988,0.988906443739552,5,"[0.9787234042553191, 0.9583333333333334, 0.9863013698630136, 0.9859154929577465, 0.993006993006993]"
BreastCancer,SMOTE,SVM,roc_auc,0.9949855463530536,0.005015429774496461,0.9902267177570158,0.9988857130725783,5,"[0.998689813298395, 0.9921388797903701, 0.9864417989417988, 0.9996693121693121, 0.9979879275653923]"
BreastCancer,SMOTE,SVM,precision,0.978000769850085,0.01849352266754573,0.9589401044880498,0.9918168168168169,5,"[0.9857142857142858, 0.9452054794520548, 0.972972972972973, 1.0, 0.9861111111111112]"
BreastCancer,SMOTE,SVM,recall,0.9831768388106417,0.01373679646236521,0.9719092331768389,0.9944444444444445,5,"[0.971830985915493, 0.971830985915493, 1.0, 0.9722222222222222, 1.0]"
BreastCancer,SMOTE,SVM,balanced_accuracy,0.9728176552857196,0.01755071792977749,0.9557220584488846,0.984920634920635,5,"[0.9742875859810023, 0.9394038650507697, 0.9761904761904762, 0.9861111111111112, 0.9880952380952381]"
BreastCancer,SMOTE,SVM,kappa,0.9473486994548193,0.03235912680208568,0.9169348283343547,0.9699873051707844,5,"[0.9442451907401369, 0.8869421487603306, 0.9619238476953907, 0.962671905697446, 0.9809604043807919]"
BreastCancer,SMOTE,SVM,mcc,0.9478168814749761,0.03228484994650384,0.9175048909037292,0.9703170001794248,5,"[0.9444083040750081, 0.8875726517394207, 0.962621902223779, 0.9633432944855655, 0.9811382548511067]"
BreastCancer,SMOTE,SVM,training_time,0.03942217826843262,0.0013399382127199223,,,5,"[0.04111027717590332, 0.040049076080322266, 0.037256479263305664, 0.03862881660461426, 0.04006624221801758]"
BreastCancer,SMOTE,BalancedRF,f1,0.9660246942399784,0.008617541806388303,0.957157362851962,0.9719763888073327,5,"[0.9710144927536232, 0.965034965034965, 0.9726027397260274, 0.9496402877697842, 0.971830985915493]"
BreastCancer,SMOTE,BalancedRF,roc_auc,0.9898582385787595,0.0062974613734060325,0.9845680889817803,0.9951483881757384,5,"[0.9993449066491975, 0.9816573861775303, 0.9844576719576719, 0.9932208994708994, 0.9906103286384976]"
BreastCancer,SMOTE,BalancedRF,precision,0.9749396811147915,0.015848083436054424,0.961708539525441,0.9889068172650262,5,"[1.0, 0.9583333333333334, 0.9594594594594594, 0.9850746268656716, 0.971830985915493]"
BreastCancer,SMOTE,BalancedRF,recall,0.9580203442879499,0.02484692470894536,0.9330985915492958,0.9775430359937403,5,"[0.9436619718309859, 0.971830985915493, 0.9861111111111112, 0.9166666666666666, 0.971830985915493]"
BreastCancer,SMOTE,BalancedRF,balanced_accuracy,0.9577477136722141,0.008839966038023183,0.9504523913506879,0.9659959758551308,5,"[0.971830985915493, 0.9510317720275139, 0.9573412698412699, 0.9464285714285714, 0.9621059691482227]"
BreastCancer,SMOTE,BalancedRF,kappa,0.9104384194020886,0.02091140457176369,0.888835491825936,0.9250490959719119,5,"[0.9266645223544548, 0.9062191510365252, 0.9238476953907816, 0.8712487899322362, 0.9242119382964453]"
BreastCancer,SMOTE,BalancedRF,mcc,0.9118463543583795,0.02002105635752464,0.8938098199011757,0.9262549839554118,5,"[0.9291664622950404, 0.9063785942932301, 0.9245181185940877, 0.8749566583130942, 0.9242119382964453]"
BreastCancer,SMOTE,BalancedRF,training_time,0.17756834030151367,0.005515312011849187,,,5,"[0.18609142303466797, 0.17886781692504883, 0.17477941513061523, 0.17880797386169434, 0.169295072555542]"
BreastCancer,SMOTE,MLP,f1,0.9847685127050692,0.007935468578814695,0.9766835903822205,0.9915886929971437,5,"[0.9859154929577465, 0.9726027397260274, 0.9793103448275862, 0.993006993006993, 0.993006993006993]"
BreastCancer,SMOTE,MLP,roc_auc,0.9957700769648035,0.005737071453226349,0.9900039123630673,0.9994104159842777,5,"[0.9990173599737963, 0.9970520799213889, 0.984457671957672, 1.0, 0.9983232729711603]"
BreastCancer,SMOTE,MLP,precision,0.9782592020923104,0.018016755644901312,0.9623661971830986,0.9917036465367548,5,"[0.9859154929577465, 0.9466666666666667, 0.9726027397260274, 1.0, 0.9861111111111112]"
BreastCancer,SMOTE,MLP,recall,0.9916275430359939,0.00683645565608972,0.9860328638497652,0.9972222222222221,5,"[0.9859154929577465, 1.0, 0.9861111111111112, 0.9861111111111112, 1.0]"
BreastCancer,SMOTE,MLP,balanced_accuracy,0.9770430073983956,0.014230559406009643,0.9645533407161313,0.9887262853607431,5,"[0.981329839502129, 0.9534883720930232, 0.9692460317460317, 0.9930555555555556, 0.9880952380952381]"
BreastCancer,SMOTE,MLP,kappa,0.9583916652101351,0.022223837577363018,0.9393684876548829,0.9738101697260862,5,"[0.9626596790042581, 0.923923923923924, 0.9431704885343968, 0.981243830207305, 0.9809604043807919]"
BreastCancer,SMOTE,MLP,mcc,0.9590326778745221,0.021449448141369423,0.9404985816715525,0.9774981834233829,5,"[0.9626596790042581, 0.9266092224680211, 0.9433397594898876, 0.9814164735593364, 0.9811382548511067]"
BreastCancer,SMOTE,MLP,training_time,0.445035457611084,0.02314881038107142,,,5,"[0.47162485122680664, 0.43301963806152344, 0.4060063362121582, 0.45894432067871094, 0.4555821418762207]"
BreastCancer,BorderlineSMOTE,RandomForest,f1,0.9629614247034004,0.010148259712128642,0.9551777324547872,0.9718975477296317,5,"[0.9565217391304348, 0.965034965034965, 0.965034965034965, 0.948905109489051, 0.9793103448275862]"
BreastCancer,BorderlineSMOTE,RandomForest,roc_auc,0.9900714688648687,0.00610738194079092,0.984937012254405,0.9952715214629725,5,"[0.9954143465443825, 0.9824762528660335, 0.9828042328042328, 0.9958664021164021, 0.9937961099932932]"
BreastCancer,BorderlineSMOTE,RandomForest,precision,0.9749396811147915,0.015848083436054428,0.9614833143002157,0.9886815920398009,5,"[0.9850746268656716, 0.9583333333333334, 0.971830985915493, 1.0, 0.9594594594594594]"
BreastCancer,BorderlineSMOTE,RandomForest,recall,0.9525039123630673,0.033650280001621666,0.9219483568075117,0.9802816901408452,5,"[0.9295774647887324, 0.971830985915493, 0.9583333333333334, 0.9027777777777778, 1.0]"
BreastCancer,BorderlineSMOTE,RandomForest,balanced_accuracy,0.9550448686953763,0.004868500686249923,0.9516004294500855,0.9598492115483598,5,"[0.953160825417622, 0.9510317720275139, 0.9553571428571428, 0.9513888888888888, 0.9642857142857143]"
BreastCancer,BorderlineSMOTE,RandomForest,kappa,0.9034471632028744,0.02309090734822804,0.8859775933005161,0.9246336922735189,5,"[0.8899967835316822, 0.9062191510365252, 0.9062191510365252, 0.87248322147651, 0.9423175089331292]"
BreastCancer,BorderlineSMOTE,RandomForest,mcc,0.9057420907288337,0.021513101368021693,0.8875543263153695,0.9260891258915723,5,"[0.8923997227248791, 0.9063785942932301, 0.9063785942932301, 0.879664438186246, 0.943889104146584]"
BreastCancer,BorderlineSMOTE,RandomForest,training_time,0.18278126716613768,0.0025277701004407954,,,5,"[0.18696856498718262, 0.17948055267333984, 0.18101239204406738, 0.18325233459472656, 0.18319249153137207]"
BreastCancer,BorderlineSMOTE,LogisticRegression,f1,0.9718254945218054,0.012531365013185476,0.9619518371316934,0.9832155433219263,5,"[0.9640287769784173, 0.965034965034965, 0.9583333333333334, 0.9787234042553191, 0.993006993006993]"
BreastCancer,BorderlineSMOTE,LogisticRegression,roc_auc,0.9939276269156714,0.007868477041162234,0.9861158553387508,0.9991951710261568,5,"[0.996069439895185, 0.996069439895185, 0.978505291005291, 1.0, 0.9989939637826961]"
BreastCancer,BorderlineSMOTE,LogisticRegression,precision,0.9776143790849673,0.01658798549439278,0.9637254901960786,0.9915032679738562,5,"[0.9852941176470589, 0.9583333333333334, 0.9583333333333334, 1.0, 0.9861111111111112]"
BreastCancer,BorderlineSMOTE,LogisticRegression,recall,0.9664319248826292,0.019003213724319,0.9522300469483568,0.9833333333333334,5,"[0.9436619718309859, 0.971830985915493, 0.9583333333333334, 0.9583333333333334, 1.0]"
BreastCancer,BorderlineSMOTE,LogisticRegression,balanced_accuracy,0.9643898273361098,0.016820491340635242,0.9498342769797077,0.9789453776925118,5,"[0.9602030789387488, 0.9510317720275139, 0.9434523809523809, 0.9791666666666667, 0.9880952380952381]"
BreastCancer,BorderlineSMOTE,LogisticRegression,kappa,0.9252563671573458,0.03346295316160831,0.8988327638841078,0.9586763778211175,5,"[0.9079159935379645, 0.9062191510365252, 0.8869047619047619, 0.9442815249266863, 0.9809604043807919]"
BreastCancer,BorderlineSMOTE,LogisticRegression,mcc,0.9258954542657808,0.033533345897407425,0.8991743284136764,0.9528878808550707,5,"[0.9093049296723977, 0.9063785942932301, 0.8869047619047619, 0.9457507306074072, 0.9811382548511067]"
BreastCancer,BorderlineSMOTE,LogisticRegression,training_time,0.030736207962036133,0.0004013071835254431,,,5,"[0.031137943267822266, 0.029997825622558594, 0.030837059020996094, 0.031028270721435547, 0.030679941177368164]"
BreastCancer,BorderlineSMOTE,SVM,f1,0.9701900612306936,0.00942676943451708,0.9629958166263769,0.9787562352532463,5,"[0.9714285714285714, 0.971830985915493, 0.9577464788732394, 0.9640287769784173, 0.9859154929577465]"
BreastCancer,BorderlineSMOTE,SVM,roc_auc,0.9951171499279916,0.005113858449681184,0.9898884911536403,0.9984146480952901,5,"[0.9970520799213888, 0.996069439895185, 0.9851190476190476, 0.998015873015873, 0.9993293091884641]"
BreastCancer,BorderlineSMOTE,SVM,precision,0.9829364593357244,0.010605762879719791,0.9744064386317908,0.991549295774648,5,"[0.9855072463768116, 0.971830985915493, 0.9714285714285714, 1.0, 0.9859154929577465]"
BreastCancer,BorderlineSMOTE,SVM,recall,0.9580985915492957,0.01953221547723791,0.9415463615023474,0.9748043818466353,5,"[0.9577464788732394, 0.971830985915493, 0.9444444444444444, 0.9305555555555556, 0.9859154929577465]"
BreastCancer,BorderlineSMOTE,SVM,balanced_accuracy,0.9649296944457442,0.010425046321645476,0.9555424033217392,0.9742269232318977,5,"[0.9672453324598755, 0.9626596790042581, 0.9484126984126984, 0.9652777777777778, 0.9810529845741114]"
BreastCancer,BorderlineSMOTE,SVM,kappa,0.9218947893562011,0.02443519133367508,0.9032086512875352,0.9440701619953191,5,"[0.9259980525803311, 0.9253193580085162, 0.888015717092338, 0.9080348499515973, 0.9621059691482227]"
BreastCancer,BorderlineSMOTE,SVM,mcc,0.9229184444297477,0.0238830288644785,0.9025935792630608,0.9447073076456775,5,"[0.9266325832219493, 0.9253193580085162, 0.8886350389948482, 0.9118992727752026, 0.9621059691482227]"
BreastCancer,BorderlineSMOTE,SVM,training_time,0.04953770637512207,0.0011986916383808653,,,5,"[0.04912233352661133, 0.04827570915222168, 0.04858231544494629, 0.05013275146484375, 0.051575422286987305]"
BreastCancer,BorderlineSMOTE,BalancedRF,f1,0.9629614247034004,0.010148259712128642,0.9549984132021582,0.9718975477296317,5,"[0.9565217391304348, 0.965034965034965, 0.965034965034965, 0.948905109489051, 0.9793103448275862]"
BreastCancer,BorderlineSMOTE,BalancedRF,roc_auc,0.9900714688648687,0.00610738194079092,0.9848714162667651,0.9952715214629725,5,"[0.9954143465443825, 0.9824762528660335, 0.9828042328042328, 0.9958664021164021, 0.9937961099932932]"
BreastCancer,BorderlineSMOTE,BalancedRF,precision,0.9749396811147915,0.015848083436054428,0.961708539525441,0.9883960479293673,5,"[0.9850746268656716, 0.9583333333333334, 0.971830985915493, 1.0, 0.9594594594594594]"
BreastCancer,BorderlineSMOTE,BalancedRF,recall,0.9525039123630673,0.033650280001621666,0.9219483568075117,0.980399061032864,5,"[0.9295774647887324, 0.971830985915493, 0.9583333333333334, 0.9027777777777778, 1.0]"
BreastCancer,BorderlineSMOTE,BalancedRF,balanced_accuracy,0.9550448686953763,0.004868500686249923,0.9516004294500855,0.9598492115483598,5,"[0.953160825417622, 0.9510317720275139, 0.9553571428571428, 0.9513888888888888, 0.9642857142857143]"
BreastCancer,BorderlineSMOTE,BalancedRF,kappa,0.9034471632028744,0.02309090734822804,0.8829913587096133,0.9246336922735189,5,"[0.8899967835316822, 0.9062191510365252, 0.9062191510365252, 0.87248322147651, 0.9423175089331292]"
BreastCancer,BorderlineSMOTE,BalancedRF,mcc,0.9057420907288337,0.021513101368021693,0.8875543263153695,0.9260891258915723,5,"[0.8923997227248791, 0.9063785942932301, 0.9063785942932301, 0.879664438186246, 0.943889104146584]"
BreastCancer,BorderlineSMOTE,BalancedRF,training_time,0.17974791526794434,0.0016513175408012577,,,5,"[0.18209481239318848, 0.17992520332336426, 0.18051910400390625, 0.17708277702331543, 0.17911767959594727]"
BreastCancer,BorderlineSMOTE,MLP,f1,0.976451371527849,0.010107033830616311,0.9670461122901794,0.9845171769387009,5,"[0.9787234042553191, 0.9726027397260274, 0.958904109589041, 0.9859154929577465, 0.9861111111111112]"
BreastCancer,BorderlineSMOTE,MLP,roc_auc,0.9952456773370628,0.005814564336728974,0.989354408102361,0.9987547794302422,5,"[0.9967245332459875, 0.99737962659679, 0.9837962962962963, 0.9996693121693121, 0.9986586183769282]"
BreastCancer,BorderlineSMOTE,MLP,precision,0.9701859276105852,0.02133814492916175,0.9515655929902506,0.9888062622309197,5,"[0.9857142857142858, 0.9466666666666667, 0.9459459459459459, 1.0, 0.9726027397260274]"
BreastCancer,BorderlineSMOTE,MLP,recall,0.9832550860719875,0.013672911312179476,0.9720657276995306,0.9944444444444445,5,"[0.971830985915493, 1.0, 0.9722222222222222, 0.9722222222222222, 1.0]"
BreastCancer,BorderlineSMOTE,MLP,balanced_accuracy,0.9657139217735352,0.01726154614484837,0.9516496914302351,0.9797781521168354,5,"[0.9742875859810023, 0.9534883720930232, 0.9384920634920635, 0.9861111111111112, 0.9761904761904762]"
BreastCancer,BorderlineSMOTE,MLP,kappa,0.9356692786902132,0.02866979715635799,0.9087820917759772,0.9586113324283604,5,"[0.9442451907401369, 0.923923923923924, 0.8857715430861723, 0.962671905697446, 0.9617338300033864]"
BreastCancer,BorderlineSMOTE,MLP,mcc,0.9366427787098202,0.028503407626570495,0.909658192983464,0.9590135622457803,5,"[0.9444083040750081, 0.9266092224680211, 0.8864143349643965, 0.9633432944855655, 0.9624387375561093]"
